DGP,Intercept,Seed,BaseRate,p_null,Metric,USFG_by_aleatoric,USFG_by_epistemic
logistic,-1.909,7,0.27771951182567434,0.13603215708608063,Comp_prob,-1.320795449162164,0.10033472161040012
logistic,-1.909,7,0.27771951182567434,0.13603215708608063,NRC,0.01417596036685255,-0.045759672550167906
logistic,-1.909,7,0.27771951182567434,0.13603215708608063,decileZ(Comp),-0.0017339583553157602,0.13456624553163105
logistic,-1.909,7,0.27771951182567434,0.13603215708608063,decileZ(NRC),0.00026438048810465027,0.028651029670577206
logistic,-1.909,7,0.27771951182567434,0.13603215708608063,logit-frac,-0.021387986522540224,-0.009325059099749983
logistic,-1.909,8,0.23258677895115057,0.12435003727028326,Comp_prob,-1.5548962077985824,-0.0065438498836604886
logistic,-1.909,8,0.23258677895115057,0.12435003727028326,NRC,-0.004190273899166756,-0.018551916911823438
logistic,-1.909,8,0.23258677895115057,0.12435003727028326,decileZ(Comp),-0.03793341566405843,-0.01123117896785014
logistic,-1.909,8,0.23258677895115057,0.12435003727028326,decileZ(NRC),-0.019771995574186955,-0.10604505863752106
logistic,-1.909,8,0.23258677895115057,0.12435003727028326,logit-frac,-0.008024795138258309,0.004046341581967412
logistic,-1.909,9,0.24671770465748427,0.13247319084202863,Comp_prob,-1.5526289366937474,-0.006733139241654614
logistic,-1.909,9,0.24671770465748427,0.13247319084202863,NRC,0.003512660277093627,-0.046288278716553534
logistic,-1.909,9,0.24671770465748427,0.13247319084202863,decileZ(Comp),-0.04238336303178647,-0.009850654060885963
logistic,-1.909,9,0.24671770465748427,0.13247319084202863,decileZ(NRC),-0.057098263084946616,0.04275838390900888
logistic,-1.909,9,0.24671770465748427,0.13247319084202863,logit-frac,-0.004726846886377878,-0.043035526704270306
logistic,-1.909,10,0.2716366244283955,0.13277650499913352,Comp_prob,-1.2833676104697882,0.008964797579620714
logistic,-1.909,10,0.2716366244283955,0.13277650499913352,NRC,0.03379015155552545,-0.06031369321533095
logistic,-1.909,10,0.2716366244283955,0.13277650499913352,decileZ(Comp),0.00938280638294416,-0.021938839354867245
logistic,-1.909,10,0.2716366244283955,0.13277650499913352,decileZ(NRC),0.001569227470645276,-0.12454780761439999
logistic,-1.909,10,0.2716366244283955,0.13277650499913352,logit-frac,0.007535538788945235,-0.027071383036563933
logistic,-1.909,11,0.2554734967824259,0.1292545747782621,Comp_prob,-1.4309043462417885,-0.10562646410394405
logistic,-1.909,11,0.2554734967824259,0.1292545747782621,NRC,0.020598156468397907,0.10752847658067842
logistic,-1.909,11,0.2554734967824259,0.1292545747782621,decileZ(Comp),-0.009663927603237891,-0.11936857981241865
logistic,-1.909,11,0.2554734967824259,0.1292545747782621,decileZ(NRC),-0.04006738974632111,0.040362246366755325
logistic,-1.909,11,0.2554734967824259,0.1292545747782621,logit-frac,-0.007809800740849525,0.13972251054762375
logistic,-1.909,12,0.21119239993828723,0.12265734922384149,Comp_prob,-1.8744862014561852,-0.019577518892607417
logistic,-1.909,12,0.21119239993828723,0.12265734922384149,NRC,-0.0017185809186955928,-0.0034615402240391223
logistic,-1.909,12,0.21119239993828723,0.12265734922384149,decileZ(Comp),-0.06369431484761562,0.03426683532790963
logistic,-1.909,12,0.21119239993828723,0.12265734922384149,decileZ(NRC),0.029500770930809894,0.02712001190246282
logistic,-1.909,12,0.21119239993828723,0.12265734922384149,logit-frac,0.009631026500790651,-0.012312184206145863
logistic,-1.909,13,0.2725535579750013,0.12117767843661931,Comp_prob,-1.198964589393211,-0.05133466473745972
logistic,-1.909,13,0.2725535579750013,0.12117767843661931,NRC,0.040326534056144905,-0.022292005483425362
logistic,-1.909,13,0.2725535579750013,0.12117767843661931,decileZ(Comp),-0.006488604327072045,-0.06463764660559046
logistic,-1.909,13,0.2725535579750013,0.12117767843661931,decileZ(NRC),0.0028822600499819866,-0.09126249701326378
logistic,-1.909,13,0.2725535579750013,0.12117767843661931,logit-frac,0.0009557457356329298,-0.024620539806785774
logistic,-1.909,14,0.23237639917531677,0.13291966836014787,Comp_prob,-1.6298255935517378,-0.05287219635165123
logistic,-1.909,14,0.23237639917531677,0.13291966836014787,NRC,0.0009519265176479765,-0.005778940446863493
logistic,-1.909,14,0.23237639917531677,0.13291966836014787,decileZ(Comp),-0.009112765719219214,-0.033521073165956504
logistic,-1.909,14,0.23237639917531677,0.13291966836014787,decileZ(NRC),0.009268612313687105,-0.04520770748344693
logistic,-1.909,14,0.23237639917531677,0.13291966836014787,logit-frac,-0.002305786217151809,0.013988765582123617
logistic,-1.909,15,0.291084662008897,0.13391982121454002,Comp_prob,-1.080224390800689,0.01966473600669135
logistic,-1.909,15,0.291084662008897,0.13391982121454002,NRC,0.03064375461476572,0.05819405299781368
logistic,-1.909,15,0.291084662008897,0.13391982121454002,decileZ(Comp),0.00692154583814135,0.015992941423574818
logistic,-1.909,15,0.291084662008897,0.13391982121454002,decileZ(NRC),-0.028110239105796957,0.0807480102642685
logistic,-1.909,15,0.291084662008897,0.13391982121454002,logit-frac,-0.014793824068559234,0.03775340439519424
logistic,-2.291,0,0.19109788175990974,0.09626069820954575,Comp_prob,-1.837912545939073,-0.06231566127385161
logistic,-2.291,0,0.19109788175990974,0.09626069820954575,NRC,-0.022782616546919193,0.01540417076842296
logistic,-2.291,0,0.19109788175990974,0.09626069820954575,decileZ(Comp),-0.03302204617653677,-0.07702371761151748
logistic,-2.291,0,0.19109788175990974,0.09626069820954575,decileZ(NRC),0.04839178302296383,-0.06861419533642163
logistic,-2.291,0,0.19109788175990974,0.09626069820954575,logit-frac,-0.01868764136469341,0.03839727912403603
logistic,-2.291,1,0.24653881953949972,0.09581674110946217,Comp_prob,-1.3861711946913302,0.032885125706411326
logistic,-2.291,1,0.24653881953949972,0.09581674110946217,NRC,0.020772624022887376,0.05189995771146205
logistic,-2.291,1,0.24653881953949972,0.09581674110946217,decileZ(Comp),-0.016701608212786417,0.08817490161081111
logistic,-2.291,1,0.24653881953949972,0.09581674110946217,decileZ(NRC),-0.01832073291603329,-0.002882715434666546
logistic,-2.291,1,0.24653881953949972,0.09581674110946217,logit-frac,-0.0015335548716155652,0.02330168698076311
logistic,-2.291,2,0.22082580886473538,0.08798588342005315,Comp_prob,-1.5182325211053798,-0.06586877284604768
logistic,-2.291,2,0.22082580886473538,0.08798588342005315,NRC,0.05677316052316712,0.026320784645229543
logistic,-2.291,2,0.22082580886473538,0.08798588342005315,decileZ(Comp),-0.03892964904669392,-0.06860771035087573
logistic,-2.291,2,0.22082580886473538,0.08798588342005315,decileZ(NRC),0.0014202874387869227,0.03228137116473171
logistic,-2.291,2,0.22082580886473538,0.08798588342005315,logit-frac,0.016467065253144637,0.04271816443861184
logistic,-2.291,3,0.23719685796607837,0.09405217658704408,Comp_prob,-1.3523503493194906,0.020263425429529962
logistic,-2.291,3,0.23719685796607837,0.09405217658704408,NRC,0.036031899011738026,-0.07302736336720252
logistic,-2.291,3,0.23719685796607837,0.09405217658704408,decileZ(Comp),0.024213417178750866,-0.014582103920143625
logistic,-2.291,3,0.23719685796607837,0.09405217658704408,decileZ(NRC),0.006162988955447361,-0.12777192780739569
logistic,-2.291,3,0.23719685796607837,0.09405217658704408,logit-frac,-9.603373801058505e-05,-0.11367353233604273
logistic,-2.291,4,0.23284595645151676,0.08778534819833243,Comp_prob,-1.3765779264775626,-0.07094385409418574
logistic,-2.291,4,0.23284595645151676,0.08778534819833243,NRC,0.006338785691372518,0.015627538426921796
logistic,-2.291,4,0.23284595645151676,0.08778534819833243,decileZ(Comp),-0.011738390236502446,-0.00392967516555328
logistic,-2.291,4,0.23284595645151676,0.08778534819833243,decileZ(NRC),-0.026530672948607774,0.04824627433622671
logistic,-2.291,4,0.23284595645151676,0.08778534819833243,logit-frac,-0.008762412043878719,0.046119992452435796
logistic,-2.291,5,0.24938634482144226,0.0922612991022076,Comp_prob,-1.3177763995665672,-0.07927221708087573
logistic,-2.291,5,0.24938634482144226,0.0922612991022076,NRC,0.04765955591255956,-0.015322892629569658
logistic,-2.291,5,0.24938634482144226,0.0922612991022076,decileZ(Comp),0.017626096771036777,-0.05578240858072084
logistic,-2.291,5,0.24938634482144226,0.0922612991022076,decileZ(NRC),-0.009423843020092932,0.07454310378421893
logistic,-2.291,5,0.24938634482144226,0.0922612991022076,logit-frac,0.009429035192403519,-0.06593126891051283
logistic,-2.291,6,0.2187407982301426,0.08562048602928889,Comp_prob,-1.5015526731959556,-0.08829207254049072
logistic,-2.291,6,0.2187407982301426,0.08562048602928889,NRC,0.001488100658453963,-0.01640972708751953
logistic,-2.291,6,0.2187407982301426,0.08562048602928889,decileZ(Comp),-0.015514631783537807,-0.06233519539335303
logistic,-2.291,6,0.2187407982301426,0.08562048602928889,decileZ(NRC),-0.007352379380322158,-0.08425947815117638
logistic,-2.291,6,0.2187407982301426,0.08562048602928889,logit-frac,0.0023007128914025155,-0.03034554652392094
logistic,-2.291,7,0.23741936379553827,0.0970321797931879,Comp_prob,-1.5034253688043906,0.10220788378426676
logistic,-2.291,7,0.23741936379553827,0.0970321797931879,NRC,0.021539115252184427,-0.030455518510790886
logistic,-2.291,7,0.23741936379553827,0.0970321797931879,decileZ(Comp),0.013659847711165804,0.13666096408115475
logistic,-2.291,7,0.23741936379553827,0.0970321797931879,decileZ(NRC),0.012087338253750378,0.01715463454209091
logistic,-2.291,7,0.23741936379553827,0.0970321797931879,logit-frac,-0.009140818859552641,-0.009325059099749684
logistic,-2.291,8,0.19157643395785462,0.08835676519077916,Comp_prob,-1.6742034534074197,-0.01248107987740738
logistic,-2.291,8,0.19157643395785462,0.08835676519077916,NRC,-0.007764874550335851,-0.06478003490959221
logistic,-2.291,8,0.19157643395785462,0.08835676519077916,decileZ(Comp),-0.0077943340963499315,0.005674114739051269
logistic,-2.291,8,0.19157643395785462,0.08835676519077916,decileZ(NRC),-0.007737632851747141,-0.07238219845228828
logistic,-2.291,8,0.19157643395785462,0.08835676519077916,logit-frac,-0.002049112254007638,0.004046341581967765
logistic,-2.291,9,0.20447666830314534,0.09438209256730531,Comp_prob,-1.6814568003066293,-0.0030981690820607016
logistic,-2.291,9,0.20447666830314534,0.09438209256730531,NRC,0.00794594759450274,0.003290788513421856
logistic,-2.291,9,0.20447666830314534,0.09438209256730531,decileZ(Comp),-0.024119225479178483,-0.02494513894506369
logistic,-2.291,9,0.20447666830314534,0.09438209256730531,decileZ(NRC),-0.026811539589130188,0.0731968678783518
logistic,-2.291,9,0.20447666830314534,0.09438209256730531,logit-frac,0.007013846353861547,-0.04303552670427039
logistic,-2.291,10,0.23170614216466906,0.09460770345058823,Comp_prob,-1.4557639839793395,-0.0029047471041715135
logistic,-2.291,10,0.23170614216466906,0.09460770345058823,NRC,0.03051868635381865,-0.08015783219475367
logistic,-2.291,10,0.23170614216466906,0.09460770345058823,decileZ(Comp),-0.029978373033130206,-0.03329934652375343
logistic,-2.291,10,0.23170614216466906,0.09460770345058823,decileZ(NRC),0.001323438190806916,-0.122846838131517
logistic,-2.291,10,0.23170614216466906,0.09460770345058823,logit-frac,0.0030387864633493644,-0.02707138303656365
logistic,-2.291,11,0.21497381143085922,0.09199081593967215,Comp_prob,-1.5984172311601126,-0.09911643657084891
logistic,-2.291,11,0.21497381143085922,0.09199081593967215,NRC,0.03208194898261041,0.12282356368833339
logistic,-2.291,11,0.21497381143085922,0.09199081593967215,decileZ(Comp),-0.004941614720706883,-0.10298261014501296
logistic,-2.291,11,0.21497381143085922,0.09199081593967215,decileZ(NRC),-0.004877623130004772,0.004245103418890637
logistic,-2.291,11,0.21497381143085922,0.09199081593967215,logit-frac,0.008121864666217487,0.1397225105476235
logistic,-2.291,12,0.16930161112610473,0.08710528994653434,Comp_prob,-1.9944109519481967,-0.01644287025851818
logistic,-2.291,12,0.16930161112610473,0.08710528994653434,NRC,-0.0011746658113255149,0.005990008289697331
logistic,-2.291,12,0.16930161112610473,0.08710528994653434,decileZ(Comp),-0.06142727390002761,0.04609820710919767
logistic,-2.291,12,0.16930161112610473,0.08710528994653434,decileZ(NRC),0.04994382748526438,0.06741654254619928
logistic,-2.291,12,0.16930161112610473,0.08710528994653434,logit-frac,0.018944850284103268,-0.012312184206145656
logistic,-2.291,13,0.23494230826137463,0.08601245328772372,Comp_prob,-1.3637883858853612,-0.05845247799392556
logistic,-2.291,13,0.23494230826137463,0.08601245328772372,NRC,0.044845597140953625,-0.02620095636364465
logistic,-2.291,13,0.23494230826137463,0.08601245328772372,decileZ(Comp),-0.039638445320784935,-0.09571292782577828
logistic,-2.291,13,0.23494230826137463,0.08601245328772372,decileZ(NRC),0.010243443404927267,-0.10337261572947098
logistic,-2.291,13,0.23494230826137463,0.08601245328772372,logit-frac,0.002965800554000866,-0.024620539806785406
logistic,-2.291,14,0.18996081431478448,0.09471420686304444,Comp_prob,-1.7682479479007291,-0.060575809062576605
logistic,-2.291,14,0.18996081431478448,0.09471420686304444,NRC,-0.007773332192342881,-0.009903052833068018
logistic,-2.291,14,0.18996081431478448,0.09471420686304444,decileZ(Comp),-0.027822418591342317,-0.01845955498072616
logistic,-2.291,14,0.18996081431478448,0.09471420686304444,decileZ(NRC),-0.031950387317411046,-0.03581378795678851
logistic,-2.291,14,0.18996081431478448,0.09471420686304444,logit-frac,-0.008293601917258062,0.013988765582123149
logistic,-2.291,15,0.2541357937118347,0.09545853191899306,Comp_prob,-1.2594031450591447,0.019444145127547368
logistic,-2.291,15,0.2541357937118347,0.09545853191899306,NRC,0.03912055822624623,0.07231739132767037
logistic,-2.291,15,0.2541357937118347,0.09545853191899306,decileZ(Comp),-0.011930579371301432,-0.010738729824172906
logistic,-2.291,15,0.2541357937118347,0.09545853191899306,decileZ(NRC),-0.0046867672829527945,0.08397963125463385
logistic,-2.291,15,0.2541357937118347,0.09545853191899306,logit-frac,-0.008804755284188795,0.03775340439519413
logistic,-2.673,0,0.15335744550959876,0.06776868135164016,Comp_prob,-1.8796049066699931,-0.06860845741952247
logistic,-2.673,0,0.15335744550959876,0.06776868135164016,NRC,-0.02607779168630197,-0.033053169189254876
logistic,-2.673,0,0.15335744550959876,0.06776868135164016,decileZ(Comp),-0.06905653318176214,-0.05183503856330529
logistic,-2.673,0,0.15335744550959876,0.06776868135164016,decileZ(NRC),0.03249176310944844,-0.08405235006693282
logistic,-2.673,0,0.15335744550959876,0.06776868135164016,logit-frac,-0.013717121241168568,0.03839727912403615
logistic,-2.673,1,0.21136825618649618,0.06744632338283353,Comp_prob,-1.5353965836288612,0.0475897152675656
logistic,-2.673,1,0.21136825618649618,0.06744632338283353,NRC,0.027035879812769618,0.019159891224686195
logistic,-2.673,1,0.21136825618649618,0.06744632338283353,decileZ(Comp),-0.02888886371129952,0.07972881916084282
logistic,-2.673,1,0.21136825618649618,0.06744632338283353,decileZ(NRC),-0.0012471186404316233,-0.03614313642340185
logistic,-2.673,1,0.21136825618649618,0.06744632338283353,logit-frac,0.003495698732988823,0.023301686980762997
logistic,-2.673,2,0.18600937121657177,0.06177569305836646,Comp_prob,-1.6374742975171626,-0.061677878631573146
logistic,-2.673,2,0.18600937121657177,0.06177569305836646,NRC,0.06020830768949874,0.026356752974337986
logistic,-2.673,2,0.18600937121657177,0.06177569305836646,decileZ(Comp),-0.017834200735723553,-0.02856401555587964
logistic,-2.673,2,0.18600937121657177,0.06177569305836646,decileZ(NRC),-0.0105954949608288,0.041229850900802
logistic,-2.673,2,0.18600937121657177,0.06177569305836646,logit-frac,0.014153077359666172,0.042718164438612094
logistic,-2.673,3,0.20162921869430792,0.06616599631844876,Comp_prob,-1.5182959610427833,0.02300066238033215
logistic,-2.673,3,0.20162921869430792,0.06616599631844876,NRC,0.03899995775585301,-0.11774070667944084
logistic,-2.673,3,0.20162921869430792,0.06616599631844876,decileZ(Comp),-0.0294661343720088,-0.009608680032212328
logistic,-2.673,3,0.20162921869430792,0.06616599631844876,decileZ(NRC),-0.0029590610644951907,-0.12617901034528764
logistic,-2.673,3,0.20162921869430792,0.06616599631844876,logit-frac,0.0008679536026998558,-0.1136735323360427
logistic,-2.673,4,0.19821674686890586,0.061630858578524836,Comp_prob,-1.555661256318779,-0.06876860854512608
logistic,-2.673,4,0.19821674686890586,0.061630858578524836,NRC,0.008439781471877426,0.04210282149557951
logistic,-2.673,4,0.19821674686890586,0.061630858578524836,decileZ(Comp),-0.045640525225501355,0.021502179522535213
logistic,-2.673,4,0.19821674686890586,0.061630858578524836,decileZ(NRC),-0.008632028296101244,0.08705911700830772
logistic,-2.673,4,0.19821674686890586,0.061630858578524836,logit-frac,-0.0004718612180277275,0.046119992452435705
logistic,-2.673,5,0.2153206423671147,0.06486808832158295,Comp_prob,-1.4406937998921834,-0.08523971157595317
logistic,-2.673,5,0.2153206423671147,0.06486808832158295,NRC,0.05453497747144822,0.03091958373507929
logistic,-2.673,5,0.2153206423671147,0.06486808832158295,decileZ(Comp),-0.014648051099469749,-0.10467757176993381
logistic,-2.673,5,0.2153206423671147,0.06486808832158295,decileZ(NRC),-0.008903042777879127,0.07629315110921112
logistic,-2.673,5,0.2153206423671147,0.06486808832158295,logit-frac,0.009919076468725547,-0.06593126891051296
logistic,-2.673,6,0.1839720696400193,0.060068516454581465,Comp_prob,-1.5939781708252598,-0.0861948336846162
logistic,-2.673,6,0.1839720696400193,0.060068516454581465,NRC,-0.00928862671774035,-0.04030250102057466
logistic,-2.673,6,0.1839720696400193,0.060068516454581465,decileZ(Comp),-0.011011844704206464,-0.05234439353037502
logistic,-2.673,6,0.1839720696400193,0.060068516454581465,decileZ(NRC),-0.05120517807473428,-0.07788625241322171
logistic,-2.673,6,0.1839720696400193,0.060068516454581465,logit-frac,-0.005758256493148554,-0.03034554652392096
logistic,-2.673,7,0.20030042117044514,0.06832907842518227,Comp_prob,-1.6884273079065406,0.10283528849348139
logistic,-2.673,7,0.20030042117044514,0.06832907842518227,NRC,0.02010111320900229,-0.023182049122723845
logistic,-2.673,7,0.20030042117044514,0.06832907842518227,decileZ(Comp),-0.04825960281666122,0.11249045113742634
logistic,-2.673,7,0.20030042117044514,0.06832907842518227,decileZ(NRC),-0.014054388719719566,0.028526608919909262
logistic,-2.673,7,0.20030042117044514,0.06832907842518227,logit-frac,-0.009281820134879475,-0.009325059099749624
logistic,-2.673,8,0.15550134009230768,0.06204360856385443,Comp_prob,-1.8096019487397708,-0.017529555809856778
logistic,-2.673,8,0.15550134009230768,0.06204360856385443,NRC,-0.017571869172779392,-0.07780182505977176
logistic,-2.673,8,0.15550134009230768,0.06204360856385443,decileZ(Comp),-0.04496044567667146,0.020816332352290128
logistic,-2.673,8,0.15550134009230768,0.06204360856385443,decileZ(NRC),-0.03418833277280486,-0.0727766608682216
logistic,-2.673,8,0.15550134009230768,0.06204360856385443,logit-frac,-0.0009866204122984561,0.004046341581967565
logistic,-2.673,9,0.16691533133864178,0.06640526328911482,Comp_prob,-1.806730515595059,9.954187007924245e-05
logistic,-2.673,9,0.16691533133864178,0.06640526328911482,NRC,0.005240984473276225,0.007725051286471855
logistic,-2.673,9,0.16691533133864178,0.06640526328911482,decileZ(Comp),-0.007265424020091563,-0.03845021684414193
logistic,-2.673,9,0.16691533133864178,0.06640526328911482,decileZ(NRC),-0.0329833830590926,0.06954208912862729
logistic,-2.673,9,0.16691533133864178,0.06640526328911482,logit-frac,0.013927245666939191,-0.04303552670427018
logistic,-2.673,10,0.19539067949740488,0.06656891419429149,Comp_prob,-1.561672850297524,-0.013887505627133537
logistic,-2.673,10,0.19539067949740488,0.06656891419429149,NRC,0.025165012815740247,-0.0819462544738631
logistic,-2.673,10,0.19539067949740488,0.06656891419429149,decileZ(Comp),-0.006111529444952208,-0.04947269193524621
logistic,-2.673,10,0.19539067949740488,0.06656891419429149,decileZ(NRC),-0.009345565813520609,-0.11566310697583207
logistic,-2.673,10,0.19539067949740488,0.06656891419429149,logit-frac,-0.0023972827784708656,-0.027071383036563798
logistic,-2.673,11,0.17851874840513227,0.06467219240894781,Comp_prob,-1.7265340511937386,-0.09283611321816233
logistic,-2.673,11,0.17851874840513227,0.06467219240894781,NRC,0.034022676874081954,0.0940782544211322
logistic,-2.673,11,0.17851874840513227,0.06467219240894781,decileZ(Comp),-0.027072741984940592,-0.07427552671476245
logistic,-2.673,11,0.17851874840513227,0.06467219240894781,decileZ(NRC),-0.029981957460302758,0.009450684425502478
logistic,-2.673,11,0.17851874840513227,0.06467219240894781,logit-frac,0.00824306479770229,0.13972251054762333
logistic,-2.673,12,0.13340389976840902,0.061139834805773,Comp_prob,-1.9795278829524763,-0.012782040286051363
logistic,-2.673,12,0.13340389976840902,0.061139834805773,NRC,-0.01155647943262802,0.03082131921819699
logistic,-2.673,12,0.13340389976840902,0.061139834805773,decileZ(Comp),-0.0541028385829746,0.037366424237903886
logistic,-2.673,12,0.13340389976840902,0.061139834805773,decileZ(NRC),0.00920943546878932,0.07547322750023164
logistic,-2.673,12,0.13340389976840902,0.061139834805773,logit-frac,0.01738288353926415,-0.012312184206145455
logistic,-2.673,13,0.20049402962991505,0.06035122847900972,Comp_prob,-1.4844044987635212,-0.06395339837843314
logistic,-2.673,13,0.20049402962991505,0.06035122847900972,NRC,0.04383295525899264,-0.017466724034376928
logistic,-2.673,13,0.20049402962991505,0.06035122847900972,decileZ(Comp),-0.015755035240893122,-0.06342525163329159
logistic,-2.673,13,0.20049402962991505,0.06035122847900972,decileZ(NRC),-0.01474668464830188,-0.09224730086474862
logistic,-2.673,13,0.20049402962991505,0.06035122847900972,logit-frac,-0.001961437235537284,-0.024620539806785635
logistic,-2.673,14,0.15284547800486875,0.06664617675571756,Comp_prob,-1.894850606981146,-0.06640322551216657
logistic,-2.673,14,0.15284547800486875,0.06664617675571756,NRC,-0.010758655860375376,0.01352669720255677
logistic,-2.673,14,0.15284547800486875,0.06664617675571756,decileZ(Comp),-0.05144425739073347,-0.0071520126046786675
logistic,-2.673,14,0.15284547800486875,0.06664617675571756,decileZ(NRC),-0.03338428626962478,-0.027336192254442095
logistic,-2.673,14,0.15284547800486875,0.06664617675571756,logit-frac,-0.004336529508859377,0.013988765582123452
logistic,-2.673,15,0.21991205227792943,0.06718629542486503,Comp_prob,-1.4009927108875688,0.01817850429190688
logistic,-2.673,15,0.21991205227792943,0.06718629542486503,NRC,0.04434486689064072,0.09178433781001505
logistic,-2.673,15,0.21991205227792943,0.06718629542486503,decileZ(Comp),-0.009408936234745546,-0.02729557667409068
logistic,-2.673,15,0.21991205227792943,0.06718629542486503,decileZ(NRC),-0.027305175647212784,0.08869653405771065
logistic,-2.673,15,0.21991205227792943,0.06718629542486503,logit-frac,-0.0058783075299595556,0.03775340439519393
logistic,-3.055,0,0.12115863163438875,0.047268868911607524,Comp_prob,-1.9050412630473232,-0.0743120445513945
logistic,-3.055,0,0.12115863163438875,0.047268868911607524,NRC,-0.03621992710349351,-0.05619950121199967
logistic,-3.055,0,0.12115863163438875,0.047268868911607524,decileZ(Comp),-0.035301187987708246,0.0026142545975559525
logistic,-3.055,0,0.12115863163438875,0.047268868911607524,decileZ(NRC),0.031146721046552098,-0.10078221220368828
logistic,-3.055,0,0.12115863163438875,0.047268868911607524,logit-frac,-0.014790270007067893,0.03839727912403637
logistic,-3.055,1,0.17921337825719183,0.047039102877773055,Comp_prob,-1.6263217003067316,0.06022075635797457
logistic,-3.055,1,0.17921337825719183,0.047039102877773055,NRC,0.02852742760722537,0.0037124956597222834
logistic,-3.055,1,0.17921337825719183,0.047039102877773055,decileZ(Comp),-0.029934519641189077,0.08667653792269432
logistic,-3.055,1,0.17921337825719183,0.047039102877773055,decileZ(NRC),0.005065736828247719,-0.039062657465584995
logistic,-3.055,1,0.17921337825719183,0.047039102877773055,logit-frac,0.004905986433108692,0.02330168698076305
logistic,-3.055,2,0.15480379947763936,0.04300511095735872,Comp_prob,-1.745264643699754,-0.057444517356985955
logistic,-3.055,2,0.15480379947763936,0.04300511095735872,NRC,0.09269010267274083,-0.005538616241097414
logistic,-3.055,2,0.15480379947763936,0.04300511095735872,decileZ(Comp),-0.047832871782400546,-0.016506168420673553
logistic,-3.055,2,0.15480379947763936,0.04300511095735872,decileZ(NRC),0.026167426881771795,0.01830448215561475
logistic,-3.055,2,0.15480379947763936,0.04300511095735872,logit-frac,0.019540907435392562,0.04271816443861184
logistic,-3.055,3,0.1694894666155338,0.04612700268661495,Comp_prob,-1.6469956216235897,0.024551364584405565
logistic,-3.055,3,0.1694894666155338,0.04612700268661495,NRC,0.03660515581542486,-0.14368507300596234
logistic,-3.055,3,0.1694894666155338,0.04612700268661495,decileZ(Comp),-0.06172547982320105,-0.016674001317217732
logistic,-3.055,3,0.1694894666155338,0.04612700268661495,decileZ(NRC),-0.020424406017296948,-0.12969912531464137
logistic,-3.055,3,0.1694894666155338,0.04612700268661495,logit-frac,-0.001127316244229951,-0.11367353233604273
logistic,-3.055,4,0.16701644661842524,0.04290227216268594,Comp_prob,-1.608359016638011,-0.06523398239520517
logistic,-3.055,4,0.16701644661842524,0.04290227216268594,NRC,-0.0012666472483866716,-0.010196752975331309
logistic,-3.055,4,0.16701644661842524,0.04290227216268594,decileZ(Comp),-0.01000406675811766,0.01147806007097945
logistic,-3.055,4,0.16701644661842524,0.04290227216268594,decileZ(NRC),-0.02804660931720112,0.046993484194689544
logistic,-3.055,4,0.16701644661842524,0.04290227216268594,logit-frac,-0.0022800055007553737,0.04611999245243565
logistic,-3.055,5,0.18397376075578828,0.04520315072214232,Comp_prob,-1.5686695946182474,-0.09148613511268532
logistic,-3.055,5,0.18397376075578828,0.04520315072214232,NRC,0.057192321346695565,-0.036391681229193125
logistic,-3.055,5,0.18397376075578828,0.04520315072214232,decileZ(Comp),-0.05707668632616418,-0.1060266376659475
logistic,-3.055,5,0.18397376075578828,0.04520315072214232,decileZ(NRC),-0.012287983199737323,0.06552991750269284
logistic,-3.055,5,0.18397376075578828,0.04520315072214232,logit-frac,0.0039084868415154884,-0.06593126891051296
logistic,-3.055,6,0.15295957941332947,0.041793554134619784,Comp_prob,-1.6681351455662383,-0.08248653436925564
logistic,-3.055,6,0.15295957941332947,0.041793554134619784,NRC,-0.017233100195936046,-0.09739215540678438
logistic,-3.055,6,0.15295957941332947,0.041793554134619784,decileZ(Comp),-0.01229921510168696,-0.01300946385825089
logistic,-3.055,6,0.15295957941332947,0.041793554134619784,decileZ(NRC),-0.04148929996358376,-0.11679031004389644
logistic,-3.055,6,0.15295957941332947,0.041793554134619784,logit-frac,-0.003526794045275636,-0.03034554652392119
logistic,-3.055,7,0.1667060261814167,0.04766841573384075,Comp_prob,-1.7250522683768408,0.10207844906445171
logistic,-3.055,7,0.1667060261814167,0.04766841573384075,NRC,0.025796470484557375,0.02591474013126707
logistic,-3.055,7,0.1667060261814167,0.04766841573384075,decileZ(Comp),-0.015161654247889213,0.1023026129971942
logistic,-3.055,7,0.1667060261814167,0.04766841573384075,decileZ(NRC),-0.009437993628215966,0.060947356184236134
logistic,-3.055,7,0.1667060261814167,0.04766841573384075,logit-frac,-0.010854338103285913,-0.009325059099749684
logistic,-3.055,8,0.12441171384250484,0.04319536807675494,Comp_prob,-1.8298763886432878,-0.02134743315812644
logistic,-3.055,8,0.12441171384250484,0.04319536807675494,NRC,-0.021278788106259373,-0.06948151120520318
logistic,-3.055,8,0.12441171384250484,0.04319536807675494,decileZ(Comp),-0.04222255496463028,0.0156718961970225
logistic,-3.055,8,0.12441171384250484,0.04319536807675494,decileZ(NRC),-0.04247497808550284,-0.05604901104841997
logistic,-3.055,8,0.12441171384250484,0.04319536807675494,logit-frac,-0.0030432286732434725,0.004046341581967766
logistic,-3.055,9,0.13419898274085823,0.04629739802242922,Comp_prob,-1.8350059880348675,0.002601031599229287
logistic,-3.055,9,0.13419898274085823,0.04629739802242922,NRC,-0.0014443700392560968,0.04162071733679579
